Problem ID,Problem,Short Answer,Category,Subcategory,Source
imo-bench-number_theory-041,"Find all positive integers $n\ge 2$ such that for any positive integer $k$ relatively prime to $n$, $k^2 - 1$ is a multiple of $n$.
","2, 3, 4, 6, 8, 12, 24
",Number theory,Divisibility,IMO Shortlist 2000
imo-bench-number_theory-042,Find all positive integers $k$ such that the number of positive divisors of $2k^3$ is $2k$. ,"1, 4, 10",Number theory,Divisor,IMO Shortlist 2000
imo-bench-number_theory-043,"We call an ordered triple $(x,y,z)$ of positive integers a \textit{good triple} if $\frac{(x+1)^y}{x^z +1}$ is a positive integer. Find the number of good triples (x,y,z) such that $0<x,y,z<100$.
",19601,Number theory,Diophantine Equation,IMO Shortlist 2000
imo-bench-number_theory-044,"Find the number of positive integers $m$ less than or equal to 100 such that there exist two non-empty subsets $X, Y$ of $\{1, 2, \dots, m\}$ satisfying $X \cap Y = \emptyset$ and the sum of the elements in $X$ and the sum of the elements in $Y$ are each equal to $\frac{m(m+1)}{6}$.
",64,Number theory,Set,Iran 2001
imo-bench-number_theory-045,"A positive integer $n$ is called a cool integer if there exists a permutation $(x_1, \dots, x_n)$ of $(1, \dots, n)$ such that for any $i$, $x_1 + \dots + x_i$ is not a perfect square. Find the 2025th smallest cool integer.
",2030,Number theory,Sequence,Iran 2002
imo-bench-number_theory-046,"Find the minimum value of $m$ such that for any $m$ positive integers, there exist $k$ positive integers whose sum is a multiple of $k$.
","$2k-1$
",Number theory,Divisibility,Ukraine 1997
imo-bench-number_theory-047,"Find all positive integers $k \ge 9$ that satisfy the following condition:

(Condition) Suppose two $k$-digit positive integers $a$ and $b$ satisfy that whenever any digit of $a$ is replaced with the corresponding digit of $b$, the resulting number is divisible by 7. Then, whenever any digit of $b$ is replaced with the corresponding digit of $a$, the resulting number is divisible by 7.
",$k=7m+2$,Number theory,Base and Digit,United Kingdom 1997
imo-bench-number_theory-048," Find all pairs $(a, b)$ of positive real numbers such that for every prime number $p$ and real number $x$ satisfying
\[
    2^{2^{p + 1}x} = 2^px + 1,
\]
we have
\[
    \frac{a^x + b^x + 1}{3} \ge x + 1.
\]
"," $\left\{ (a,b):ab\leq e^{3}\right\}$",Number theory,Diophantine Equation,Vietnam 1997
imo-bench-number_theory-049,"Find the maximum value of $m$ such that for any partition of $\{1, 2, \dots, 40\}$ into $m$ sets, there exists a set containing three elements $x, y, z$ (possibly with repetition) such that $x + y - z = 0$.
",3,Number theory,Set,Belarus 2000
imo-bench-number_theory-050,"A sequence $(a_k)$ is called ""weakly increasing"" if there exists an $N$ such that $a_{k+1} > a_k$ for $k > N$.

Find all possible values of the positive integer $n$ for which the sequence defined by $x_k = \operatorname{lcm}(k, k+1, \ldots, k+(n-1))$ is a weakly increasing sequence.
","1, 2",Number theory,Sequence,Belarus 2018
imo-bench-number_theory-051,"Find the maximum value of $k$ such that for any finite set of positive real numbers less than or equal to 1 whose sum is $k$, it is possible to partition the set into two sets such that the sum of the numbers in one set is less than or equal to 1 and the sum of the numbers in the other set is less than or equal to 6.
",6.5,Number theory,Set,Belarus 2018
imo-bench-number_theory-052,"Find all prime numbers $p < 260^2$ that satisfy $\{\sqrt{p}\} < \frac{1}{510}$.
",$2^{16} + 1$,Number theory,Number Theoretic Functions,Belarus 2018
imo-bench-number_theory-053,"Given a positive integer $n$, a sequence $(x_1, \cdots, x_n)$ exists such that for any $(c_1, \cdots, c_n) \in \{-1, 1\}^n$, $(c_1 x_1, c_1 x_1 + c_2 x_2, \cdots, c_1 x_1 + \cdots + c_n x_n)$ is a permutation of $(1, \cdots, n)$ modulo $n$. Find all possible values of $n$.
","All powers of 2
",Number theory,Sequence,Britain 2018
imo-bench-number_theory-054,"Find all positive integers $a$ that satisfy the following condition:
(Condition) There exists a positive integer $b$ such that, if $A$ is the set of positive divisors of $a$, then every number in $A-b$ is also a divisor of $a$.
","All prime numbers, 1, 4, and 6.
",Number theory,Divisor,Dutch 2017
imo-bench-number_theory-055,"""A positive integer $m$ consisting of distinct nonzero digits is considered """"good"""" if it is a single-digit number, or if removing one of its digits results in a divisor of $m$ that is also a good number.

Find the largest good number.
""",$14625$,Number theory,Base and Digit,Estonia TST 2018
imo-bench-number_theory-056,Let $P$ be a polynomial of degree $n>1$ such that all its non-zero coefficients are 1 or -1. Suppose that $P(k)$ is a multiple of $n$ for any positive integer $k$. Find the minimum possible number of non-zero coefficients in $P$.,2,Number theory,Polynomial,Estonia TST 2018
imo-bench-number_theory-057,"Let $b_m b_{m-1}\cdots b_0$ be the base-7 representation of a positive integer $n$ for some positive integer $m$. Let $a_i$ be the number obtained by removing the digit $b_i$ from the base-7 representation of $m$ (read in base 7). Find the number of $n$ that satisfy $n=\sum_{i=0}^{m-1}a_i$.
",42,Number theory,Base and Digit,Japan 2018
imo-bench-number_theory-058,"Let $N$ be a positive integer. Consider an infinite two-dimensional grid where each cell $(i, j) \in \mathbb{Z}_{>0}^2$ is filled with a positive integer $a_{ij}$. Determine all possible ways to fill the grid so that the following two conditions are satisfied:

(i) Each positive integer $n$ appears exactly $n$ times in the grid.

(ii) For each $n = 0, 1, \ldots, N$, the difference $a_{k + n, \ell + N - n} - a_{k, \ell}$ is a constant depending on $n$ for any positive integers $k, \ell$.
",$a_{ij} = i + j - 1$,Number theory,Sequence,Japan TST 2018
imo-bench-number_theory-059,"Let $n$ be a positive integer with at least 5 positive divisors. Let $a, b, c$ be its second, third, and fifth smallest divisors, respectively. Suppose the following equation holds:
\[
    (a + b + c)^2 = a^2 + b^2 + c^2 + 2n
\]
Find all possible values the number of divisors of $n$.
","8, 9",Number theory,Diophantine Equation,Belarus 2017
imo-bench-number_theory-060,"Define a set
\[
    S  = \{2025k + 1: 0 \le k \le 2025^{100}, k \in \mathbb{Z}\}.
\]
Consider the following operation: take the largest element of $S$, and remove all of its divisors from $S$. Repeating this operation, what will be the last element removed from $S$?
","$\frac{2025^{101} + 2025^2 + 2025 + 1}{2026}$
",Number theory,Operation,Bulgaria 2017
imo-bench-number_theory-061,"Find all even integers $d$ such that the number of ordered integer pairs $(x, y)$ satisfying
\[
    (x + 2y - d)^2 = xy
\]
is even.","all multiples of 14, excluding 0",Number theory,Diophantine Equation,Czech and Slovak 2017 (modified)
imo-bench-number_theory-062,"Let $g: \mathbb{Z}_{>0} \to \mathbb{Z}$ be a function satisfying the following conditions:

(i) $g(p) = p + 1$ for all prime numbers $p$,

(ii) $g(nm) + nm = ng(m) + mg(n)$  for all positive integers $n, m$.

Find all integers $1 \le n \le 4000$ satisfying $g(n) = 2n$.
","4, 27, 3125",Number theory,Functional Equation,Dutch 2017
imo-bench-number_theory-063,"Find all nonnegative integers $n$ such that
\[
    \frac{3((n+2)! + 1)}{2n - 1}
\]
is an integer.
","0, 1, 2, 4, 12",Number theory,Divisibility,Dutch 2017
imo-bench-number_theory-064,"Let $d(n)$ be the number of positive divisors of $n$ other than 1 and itself. Find the least nonnegative integer $a$ for which there exists a positive integer $n$ such that
\[
    d(n) = d(n + 735) = a.
\]
",2,Number theory,Divisor,Estonian Math Competition 16/17
imo-bench-number_theory-065,"Let $k$ be a positive integer and $p$ be a prime. Define a sequence $(x_n)$ of positive integers such that $x_1 = 8p^k$ and
\[
    x_n = (n+1)^{x_{n-1}/n}, \quad n = 2, 3, \ldots.
\]
Suppose that the product $x_1 x_2 \cdots x_n$ divides $(x_1 - 1)(x_2 - 1)\cdots(x_{n+1} -1)$ for all $n = 1, 2, \ldots$. Find all possible primes $p$.","2, 5",Number theory,Sequence,Romania 2017
imo-bench-number_theory-066,"Let $\mathbb{N}$ be the set of positive integers.
Find all functions $f:\mathbb{N}\rightarrow\mathbb{N} \cup \{0\}$ such that
\[
    x + y + f(x) | xy + f(y) + yf(x) + y
\]
for all $x, y \in \mathbb{N}$.
","$f(x) = x^2 - x$
",Number theory,Functional Equation,Balkan MO 2017
imo-bench-number_theory-067,"Find all primes $q$ such that
\[
    \sqrt[3]{\frac{q^3 + 1}{q + 1}}
\]
is a prime number different from $q$.
",19,Number theory,Diophantine Equation,Belarus 2016
imo-bench-number_theory-068,"Find all integers $n\ge 3$ for which $2^n - 3$ is a power of 5.
","3,7",Number theory,Diophantine Equation,Belarus 2016
imo-bench-number_theory-069,"Let $n$ be a positive integer, and let $1 = d_0 < d_1 < \dots < d_k$ be its odd divisors in increasing order. Find all $n$ such that $k \ge 1$ and $5d_1 = n - 3d_k$.
","60, 100, 8p (for all odd primes p)",Number theory,Divisor,Dutch 2015
imo-bench-number_theory-070,"We call a triple $(x, y, z)$ of (not necessarily positive) integers a \textit{good triple} if $y^x z^y x^z$ is a positive prime number. We enumerate good triples as $(x_1, y_1, z_1), (x_2, y_2, z_2), \dots$ in a way that $x_k^2 + y_k^2 + z_k^2 \le x_{k+1}^2 + y_{k+1}^2 + z_{k+1}^2$ holds for all positive integer $k$. Evaluate $x_{200}^2 + y_{200}^2 + z_{200}^2$",18771,Number theory,Other,Estonia 2015/2016
imo-bench-number_theory-071,"Find the number of triples $(a, b, c)$ of positive integers such that
\[
    \sqrt{\frac{1001}{abc}}(\sqrt{ab} + \sqrt{bc} + \sqrt{ca})
\]
is a positive integer.
",14,Number theory,Divisibility,Hong Kong 2015
imo-bench-number_theory-072,"Find all tuples of positive integers $(x, n, k)$ with $x > n \ge 2$ such that
\[
    x^n + x = 2^k + 2.
\]
","$(5, 3, 7)$
",Number theory,Diophantine Equation,Olimpiadi Italiane della Matematica 2016
imo-bench-number_theory-073,"Let $q$ be an odd prime number. For an integer $i$ from 1 to $q-1$, let $n_i$ denote the number of divisors of $qi+1$ that are greater than or equal to $i$ and less than or equal to $q-1$. Find the sum of $n_1, n_2, \ldots, n_{q-1}$.
","$q-1$
",Number theory,Divisor,Japan 2016
imo-bench-number_theory-074,"Find all pairs $(a, b)$ of rational numbers such that
\[
    a^2 - b^2 = \frac{a}{a - 2}.
\]
","(0, 0)",Number theory,Diophantine Equation,Korea 2026 (modified)
imo-bench-number_theory-075,"Find all monic polynomials $P(x)$ with integer coefficients for which
\[
    \frac{6(|P(q)|!) - 1}{q}
\]
is an integer for every prime $q$ greater than 3.
","$P(x) = x - 4$
",Number theory,Polynomial,Balkan MO 2016
imo-bench-number_theory-076,"(a) Show that there exists a degree 3 monic polynomial $P(x)$ with integer coefficients such that for an integer $n$, $P(n)$ is a square of an integer if and only if $n = 2024$ or $2025$.

(b) For such a polynomial $P(x)$ in (a), find all possible values for $P(2024)P(2025)$.
",0,Number theory,Polynomial,RMM 2016
imo-bench-number_theory-077,"Given a positive integer n, perform the following operation:

(i) Remove the last digit of n.

(ii) Add 3 times the removed digit to the remaining number.

For example, if $n = 1013$, the operation yields $101 + 9 = 110$. If $n = 2$, the operation yields $0 + 6 = 6$.

Starting with $260^{135}$, repeatedly apply this operation $2025$ times. What is the final resulting number?
",8,Number theory,Operation,Japan 2015
imo-bench-number_theory-078,"Find all nonnegative integers $n$ for which the following holds:
\begin{center}
    $20^{n+1}$ is divisible by $n^3 + 4n^2 + 6n + 4$.
\end{center}
","0,2,6",Number theory,Divisibility,Japan 2015
imo-bench-number_theory-079,"Define two sequences $\{a_n\}$ and $\{b_n\}$ as follows:
\[
\begin{array}{lll}
    a_1 = 6, &a_2 = 217, &a_{n}a_{n+2}-1 = a_{n+1}^3 \quad(n \geq 1), \\
    b_1 = 1, &b_2 = 1, & b_{n+2} = b_{n+1} + b_n \quad(n \geq 1).
\end{array}
\]
Find all positive integers $n$ such that $a_{n+2} \cdot 42^{b_{2n}}$ is an integer.
",All positive integers,Number theory,Sequence,Korea 2015 (modified)
imo-bench-number_theory-080,"Let $p$ be a prime greater than $100$. Find the $9$th largest positive integer $n$ less than $p$ such that
\[
    nk + k \ge p \left\lfloor \frac{nk + n}{p} \right\rfloor
\]
for all $k = 0, 1, \ldots, p - 2$.",$\lfloor \frac{p}{9} \rfloor$ ,Number theory,Number Theoretic Functions,RMM 2015
imo-bench-number_theory-081,"Find all pairs of positive integers $(M, N)$ that satisfy $M \ge 2014$, $N \ge 4028$, and $\binom{M}{2014} = \binom{N}{4028} \times \frac{4028!}{2014!}$.
",no solutions,Number theory,Binomial,China TST 2014 ( modified)
imo-bench-number_theory-082,"Find the number of integer-coefficient polynomials $P$ that satisfy all of the following conditions:

(1) $\deg P \le 3$, and all coefficients of $P$ are between $0$ and $2012$, inclusive.
(2) $P(x) + P(-x)$ is a multiple of $2013$ for all positive integers $x$ less than or equal to $100$.
(3) The remainders when $P(0), P(1), \dots, P(2012)$ are divided by $2013$ are all distinct.
",7200,Number theory,Polynomial,China Girl's MO 2014
imo-bench-number_theory-083,"Let $K$ be a subset of $\{0, 1, \dots, 2020\}$ with $|K| \ge 3$.
For any $p, q \in K$, there exists $r \in K$ such that $p+q-2r$ is a multiple of $2021$.
Find all possible values of $|K|$.
","43,47,2021",Number theory,Set,China Girl's MO 2014
imo-bench-number_theory-084,"Find all integers $x$ such that $(8x-41)(x+3)^2$ is a perfect cube.
","5,-3",Number theory,Diophantine Equation,Greece 2014
imo-bench-number_theory-085,"For which integer $x$ from $1$ to $1717$ maximizes the number of positive integers $y$ for which $\frac{1}{x} + \frac{1}{y}$ is a unit fraction?
",1680,Number theory,Diophantine Equation,Hong Kong 2014
imo-bench-number_theory-086,"Positive integers $M$ and $N$ satisfy the following conditions:

(1) $M$ is a 1000-digit number, and none of its digits are 0.
(2) The decimal expansion of $\left \lfloor \frac{M}{N} \right\rfloor$ contains the digit 0 exactly $A$ times. (The leading digit of the decimal expansion is not 0.)

Find the maximum possible value of $A$.
",939,Number theory,Base and Digit,Japan 2014
imo-bench-number_theory-087,"Let a number that can be expressed as $n^a + 1$ (where $a$ is a positive integer) for a positive integer $n$ be called an $n$-near number. Denote by $(B_1, T_1, S_1), \ldots, (B_k, T_k, S_k)$ all ordered triples $(B, T, S)$ such that $B + T = S$, where $B$ is a 2-near number, $T$ is a 3-near number, and $S$ is a 6-near number. Evaluate $\sum_{i=1}^k (B_i + T_i + S_i)$
",162,Number theory,Representation,Japan TST 2014
imo-bench-number_theory-088,"For a positive integer $n$, find the sum of all $n$ such that the number of ordered pairs of positive integers $(a,b)$ where the greatest common divisor of $a$ and $b$ is $2023$ and the least common multiple of $a$ and $b$ is $n!$ does not exceed 4000.
",820,Number theory,Divisor,Hungary 1998
imo-bench-number_theory-089,"The incircle of a triangle with side lengths that are three consecutive integers is a unit circle. Find all possible values for the perimeter of the triangle.
",12,Number theory,Diophantine Equation,Russia 1998
imo-bench-number_theory-090,"Let $n > 12345$ be a prime number. Let $P$ be the set of all bijections from $\{1, 2, \dots, n\}$ to itself. Let $Q$ be a subset of $P$ such that for any two elements $\tau, \sigma \in Q$, the number of $1 \le x \le n$ such that $\tau(x) = \sigma(x)$ is at least 2. Find the maximum possible value of $|Q|$.
",$(n-2)!$,Number theory,Other,Iran 2004
imo-bench-number_theory-091,"A finite set $U$ of positive integers such that $|U|\ge 3$ is called a \textit{good set} if the greatest common divisor of any three distinct elements of $U$ is $1$, and for any two distinct elements of $U$, there exists another element that is a divisor of their product. A positive integer $m$ is called a \textit{good number} if there exists a good set $U$ such that $m$ is the product of elements of $U$. Find the $20$th smallest good number.",1600,Number theory,Set,Iran 2011
imo-bench-number_theory-092,"Given distinct primes $p<q<r$, suppose that $p+q-r, q+r-p, r+p-q, p+q+r$ are all primes. If one of $p+q, q+r, r+p$ is $800$, find the maximum possible value of $r$.
",797,Number theory,Diophantine Equation,China 2001
imo-bench-number_theory-093,"Non-negative integers $a<b<c$ satisfy $c\le a+b$, and $3^a, 3^b, 3^c$ all have the same remainder when divided by $10000$. Find the minimum possible value of $a+b+c$.
",3000,Number theory,Divisibility,China 2003
imo-bench-number_theory-094,"Let $\tau(n)$ be the number of positive divisors of a positive integer $n$. Find all positive integers $n$ such that $n = \tau(n^{12})$.
","1, 13, 25, 325",Number theory,Diophantine Equation,Ireland 1999
imo-bench-number_theory-095,"Let $S(n)$ be the sum of the digits in the decimal representation of a positive integer $n$. Find the smallest positive integer $n$ such that $S(n)S(n+1)\cdots S(n+37)$ is not a multiple of $11$.
",999981,Number theory,Base and Digit,Romania 1999
imo-bench-number_theory-096,"Let $a$ be a positive integer greater than or equal to $3$. A finite set $X$ of positive integers is said to be 'clustered' if for any three elements $x, y, z$ chosen from $X$, at least one of $\gcd(x,y)$, $\gcd(y,z)$, or $\gcd(z,x)$ is not equal to $1$. Find the maximum possible value of $|X|$ for a clustered set $X \subset \mathbb{N}$ where the difference between the maximum and minimum elements of $X$ are less than or equal to $a$.
",$\lfloor \frac{a+2}{2}\rfloor +\lfloor \frac{a+2}{3}\rfloor -\lfloor \frac{a+2}{6}\rfloor $,Number theory,Set,China 2004
imo-bench-number_theory-097,"Find the number of ordered quadruples of positive integers $(a,b,c,d)$ such that $a^2+b^2+c^3-d^3$ is a multiple of $61$ and $1\le a,b,c,d\le 61$.
",234301,Number theory,Divisibility,Turkey 2000
imo-bench-number_theory-098,"You have entered a quiz competition. A positive integer $F \ge 2$ is given, and the competition starts with a number $S$ provided by the organizers. In each turn, you look at the number most recently provided by the organizers and choose a divisor or multiple other than 1 to submit. The organizers will then add or subtract 1 from the number you submitted and present it back to you. You win if you reach $F$ within $50$ turns. Find the $50th$ smallest value of $F$ for which you can succeed regardless of the initial number $S$.",93,Number theory,Other,Italy 2000
imo-bench-number_theory-099,"How many integer triples $(a, b, N)$ such that $2^a5^b+625=N^2$?
",4,Number theory,Diophantine Equation,Austrian-Polish Mathematics Competition 2000
imo-bench-number_theory-100,"Let $m$ and $n$ be positive integers, and let $p$ be a prime. Suppose that $\log_p (m^2+n)$ and $\log_p(m+n^2)$ are both positive integers greater than 1. Denote by $(m_1, n_1, p_1), \ldots, (m_k, n_k, p_k)$ all possible triples $(m,n,p)$. Evaluate $\sum_{i=1}^k (m_i + n_i + p_i)$.
",20,Number theory,Diophantine Equation,St. Petersburg City MO (Russia) 2000
